,precision_micro,recall_micro,f1_micro,precision_mean,recall_mean,f1_mean,precision_sd,recall_sd,f1_sd,FRIP,N_cells_removed,N_reads_removed,Ncells,Ncells_with_edits,Nedits,Nnonpeakpairs,Npeakpairs,Nreadpairs,sampling_type,seed,value,cell_line,by
MCF7_r1e8,0.9491485568268857,0.8633401615483243,0.9042131518687306,0.9412747147499828,0.8294993873117709,0.8811184910151989,0.01592342969148079,0.05773976802794819,0.03878268740650531,0.288,13.333333333333334,476400481.0,32289.666666666668,32289.666666666668,474467005.0,71156964.66666667,28843035.333333332,100000000.0,reads,,100000000.0,MCF7,condition
MCF7_r1e8_s17,0.9491326630128413,0.8636925550726611,0.9043991738886057,0.9411141049426507,0.8295921164942631,0.8811224963507731,0.016825871242513196,0.05789205691503981,0.03926935433874579,0.288,14.0,476400481.0,32289.0,32289.0,474398028.0,71158257.0,28841743.0,100000000.0,reads,17.0,100000000.0,MCF7,file
MCF7_r1e8_s88,0.949223693061303,0.8628502373961392,0.9039784471632748,0.9416346533470704,0.8292483627168474,0.8811266145708875,0.015074224946495605,0.05718676134559145,0.038071526962784014,0.288,13.0,476400481.0,32290.0,32290.0,474509066.0,71159609.0,28840391.0,100000000.0,reads,88.0,100000000.0,MCF7,file
MCF7_r1e8_s97,0.9490894096566685,0.8634773395876405,0.9042615383105925,0.9410753859602277,0.8296576827242023,0.8811063621239361,0.01583455168105251,0.05820367287036152,0.03904290108960595,0.288,13.0,476400481.0,32290.0,32290.0,474493921.0,71153028.0,28846972.0,100000000.0,reads,97.0,100000000.0,MCF7,file
MCF7_r5e6,0.9044481696620015,0.5388331475287997,0.6753314800529786,0.8904327673081072,0.5650502637524865,0.654605353270978,0.17792259189450904,0.24331073709459042,0.23082804174455676,0.286,7777.0,571400481.0,24526.0,24526.0,256645721.33333334,3571229.6666666665,1428770.3333333333,5000000.0,reads,,5000000.0,MCF7,condition
MCF7_r5e6_s16,0.9082535885167464,0.5351328493903729,0.6734666725797153,0.8970999457007071,0.5753886182572907,0.6645638999246476,0.16998255235608137,0.24301962165689542,0.22826699064601355,0.286,7785.0,571400481.0,24518.0,24518.0,256488452.0,3569433.0,1430567.0,5000000.0,reads,16.0,5000000.0,MCF7,file
MCF7_r5e6_s85,0.8990554227836577,0.5500626653669405,0.682534882716316,0.8827458373059125,0.5692490576690935,0.6554636300104165,0.18610613660228456,0.24466673513194148,0.23256847824898302,0.286,7814.0,571400481.0,24489.0,24489.0,255754234.0,3571921.0,1428079.0,5000000.0,reads,85.0,5000000.0,MCF7,file
MCF7_r5e6_s92,0.9062793979303857,0.5313340227507756,0.6699117736537876,0.8913829785954844,0.5505026314511335,0.6437638188439896,0.17733088879314046,0.24184650774013075,0.23144798890069845,0.286,7732.0,571400481.0,24571.0,24571.0,257694478.0,3572335.0,1427665.0,5000000.0,reads,92.0,5000000.0,MCF7,file
MCF7_r5e7,0.9473491731944024,0.8393394779414164,0.8900796005523823,0.9362335538190282,0.7926681996895424,0.8571863261606486,0.02193229237382101,0.07299070967767284,0.050559699564998464,0.28833333333333333,465.3333333333333,526400481.0,31837.666666666668,31837.666666666668,482227995.0,35575257.0,14424743.0,50000000.0,reads,,50000000.0,MCF7,condition
MCF7_r5e7_s21,0.9471238410104129,0.8383259289515059,0.889410037969433,0.9348879943424412,0.7906853402796966,0.8554224751461081,0.02394605236008223,0.07514783984774344,0.052685071492677524,0.288,466.0,526400481.0,31837.0,31837.0,482145343.0,35575489.0,14424511.0,50000000.0,reads,21.0,50000000.0,MCF7,file
MCF7_r5e7_s57,0.9477054176312771,0.8400724580389172,0.8906489229125868,0.937595222569252,0.7935987618997562,0.8582351773754846,0.02033998028241083,0.07315897593122929,0.04998884932488676,0.288,469.0,526400481.0,31834.0,31834.0,481886760.0,35578558.0,14421442.0,50000000.0,reads,57.0,50000000.0,MCF7,file
MCF7_r5e7_s81,0.9472181662792934,0.8396201032206665,0.890179517776361,0.9362174445453918,0.793720496889174,0.8579013259603521,0.02129375797895513,0.07064184548821302,0.04894492954252318,0.289,461.0,526400481.0,31842.0,31842.0,482651882.0,35571724.0,14428276.0,50000000.0,reads,81.0,50000000.0,MCF7,file
MCF7_r5e8,0.9701988002003143,0.9612343590650113,0.9656957761157297,0.9662730071144103,0.9556296080561318,0.9609122278706302,0.008698331620360782,0.01176126827023439,0.009919653157300628,0.286,0.0,76400481.0,32303.0,32303.0,76400481.0,356877844.3333333,143122155.66666666,500000000.0,reads,,500000000.0,MCF7,condition
MCF7_r5e8_s11,0.9701627522184948,0.9612513155729892,0.9656864754602383,0.9663022200222714,0.9557416381968056,0.9609837531621848,0.008600309022392925,0.011687137253781402,0.00985303436592471,0.286,0.0,76400481.0,32303.0,32303.0,76400481.0,356881534.0,143118466.0,500000000.0,reads,11.0,500000000.0,MCF7,file
