,precision_micro,recall_micro,f1_micro,precision_mean,recall_mean,f1_mean,precision_sd,recall_sd,f1_sd,FRIP,N_cells_removed,N_reads_removed,Ncells,Ncells_with_edits,Nedits,Nnonpeakpairs,Npeakpairs,Nreadpairs,sampling_type,seed,value,cell_line,by
MCF7_f035_s34,0.8173514653146905,0.8196452052948738,0.818496728324392,0.8128859591922354,0.8152243886659167,0.8140321973272296,0.02628971303253473,0.024632422359982566,0.025141234809038668,0.35,0.0,105960018.0,32303.0,32303.0,105960018.0,305786301.0,164654162.0,470440463.0,frip,34.0,0.35,MCF7,file
MCF7_f035_s36,0.8169232689556649,0.8196301246676115,0.8182744582449426,0.8123195783438557,0.8156078197496732,0.813937710594673,0.02602247539851991,0.02500657960516835,0.025163901352337373,0.35,0.0,105960018.0,32303.0,32303.0,105960018.0,305786301.0,164654162.0,470440463.0,frip,36.0,0.35,MCF7,file
MCF7_f04,0.7659048593341512,0.7720933648190603,0.7689866616070489,0.7598768862981353,0.7662667389681181,0.7630305388269821,0.03178549181195746,0.029998364392889835,0.030576258543287826,0.4000000000000001,0.0,164765076.0,32303.0,32303.0,164765076.0,246981243.0,164654162.0,411635405.0,frip,,0.4,MCF7,condition
MCF7_f04_s17,0.7659728967643981,0.7722156490357742,0.7690816047665117,0.7598555186432896,0.7662200631140567,0.7629958836164511,0.031983265584638224,0.030060256859203785,0.03070231051347254,0.4,0.0,164765076.0,32303.0,32303.0,164765076.0,246981243.0,164654162.0,411635405.0,frip,17.0,0.4,MCF7,file
MCF7_f04_s33,0.7657188106705344,0.7719291171177906,0.7688114226922814,0.7595298694289364,0.7659936980976872,0.7627224240296824,0.03191780448846087,0.030344898725477885,0.030841245696206297,0.4,0.0,164765076.0,32303.0,32303.0,164765076.0,246981243.0,164654162.0,411635405.0,frip,33.0,0.4,MCF7,file
MCF7_f04_s97,0.7660228832237449,0.7721353283036163,0.7690669607240564,0.7602452708221799,0.7665864556926104,0.7633733088348127,0.031486911190147036,0.029618189333003545,0.03021457498781857,0.4,0.0,164765076.0,32303.0,32303.0,164765076.0,246981243.0,164654162.0,411635405.0,frip,97.0,0.4,MCF7,file
MCF7_f06,0.6648697583532973,0.6761709587989614,0.6704727399132955,0.6565850172640193,0.6667897965534202,0.6616019133768676,0.04149348364039126,0.03750006245732818,0.03922797897909809,0.6,0.0,301976878.0,32303.0,32303.0,301976878.0,109769441.0,164654162.0,274423603.0,frip,,0.6,MCF7,condition
MCF7_f06_s34,0.6649925161720103,0.6767846201206384,0.6708367511523639,0.6570996960920135,0.6673031618921001,0.6621181577322742,0.04105970307532804,0.03763929345089979,0.0390752442594827,0.6,0.0,301976878.0,32303.0,32303.0,301976878.0,109769441.0,164654162.0,274423603.0,frip,34.0,0.6,MCF7,file
MCF7_f06_s37,0.6649947583676786,0.6764992356416856,0.6706976665574572,0.6566689864595223,0.6670531855794655,0.6617738520842922,0.041802191194849264,0.03737436568200006,0.03933749619968356,0.6,0.0,301976878.0,32303.0,32303.0,301976878.0,109769441.0,164654162.0,274423603.0,frip,37.0,0.6,MCF7,file
MCF7_f06_s78,0.6646216214602768,0.67522902063456,0.6698833324429772,0.655986369240522,0.6660130421886951,0.6609137303140361,0.041656612694020316,0.03751819927768564,0.03930754369172313,0.6,0.0,301976878.0,32303.0,32303.0,301976878.0,109769441.0,164654162.0,274423603.0,frip,78.0,0.6,MCF7,file
MCF7_f08,0.6174301435410876,0.618296155762335,0.617862846195692,0.6091525855399214,0.608346526460779,0.6086783182498893,0.04368962173993197,0.03949430646808114,0.041154322088626266,0.8000000000000002,0.0,370582779.0,32303.0,32303.0,370582779.0,41163540.0,164654162.0,205817702.0,frip,,0.8,MCF7,condition
MCF7_f08_s13,0.6177636267861661,0.6186235583657976,0.6181932935263272,0.6093014101688389,0.6081979371013533,0.6086803887927659,0.04392137987503577,0.039442361431779684,0.0412630477318174,0.8,0.0,370582779.0,32303.0,32303.0,370582779.0,41163540.0,164654162.0,205817702.0,frip,13.0,0.8,MCF7,file
MCF7_f08_s40,0.6177895916846625,0.6186266728431671,0.6182078489026852,0.6095513170740937,0.6089547475175098,0.6091817812140025,0.04393015207712217,0.039773343615036184,0.04141563814837961,0.8,0.0,370582779.0,32303.0,32303.0,370582779.0,41163540.0,164654162.0,205817702.0,frip,40.0,0.8,MCF7,file
MCF7_f08_s96,0.6167372730852871,0.6176382360780402,0.6171874257780264,0.6086050293768313,0.6078868947634739,0.6081727847428998,0.043260449226854826,0.03930511177342908,0.04082478911396194,0.8,0.0,370582779.0,32303.0,32303.0,370582779.0,41163540.0,164654162.0,205817702.0,frip,96.0,0.8,MCF7,file
MCF7_r1e6,0.24067662874292609,0.0618660331054738,0.09843047053631548,0.21450264825362692,0.05422602911627417,0.08571720703762623,0.05412900375600228,0.023262280185045385,0.03179218580351856,0.2823333333333333,19642.666666666668,575400481.0,12660.333333333334,12660.333333333334,78930816.0,717723.3333333334,282276.6666666667,1000000.0,reads,,1000000.0,MCF7,condition
MCF7_r1e6_s67,0.2407388219709081,0.06207956604511534,0.09870577342466699,0.2157434824528354,0.054652144666674694,0.08637808977953244,0.05452182701619908,0.023156594799082816,0.03161747628104232,0.282,19629.0,575400481.0,12674.0,12674.0,79085778.0,717702.0,282298.0,1000000.0,reads,67.0,1000000.0,MCF7,file
MCF7_r1e6_s75,0.24125571764143755,0.06224069926901577,0.09895289520391108,0.21488057339090616,0.05455343682390532,0.08615542291137493,0.05386185668202666,0.02335761023210524,0.03180348296048909,0.283,19634.0,575400481.0,12669.0,12669.0,78978039.0,717383.0,282617.0,1000000.0,reads,75.0,1000000.0,MCF7,file
MCF7_r1e6_s89,0.24002861121937344,0.06127783400229029,0.09763105720012333,0.21288388891713916,0.053472505858242494,0.08461810842197132,0.05402578999339085,0.023281452403323258,0.03196357969987312,0.282,19665.0,575400481.0,12638.0,12638.0,78728631.0,718085.0,281915.0,1000000.0,reads,89.0,1000000.0,MCF7,file
MCF7_r1e7,0.2716627064858181,0.19705653475816848,0.2284220780911137,0.25025973272039004,0.1810274593605706,0.20981888258312412,0.05484499919494073,0.04452477273953226,0.048437261570439226,0.287,4440.333333333333,566400481.0,27862.666666666668,27862.666666666668,337683137.3333333,7129754.0,2870246.0,10000000.0,reads,,10000000.0,MCF7,condition
MCF7_r1e7_s24,0.2721907829286183,0.1970192156696897,0.22858342629235062,0.25098504067710764,0.1810461220504031,0.21008182651899393,0.055472987865959174,0.04456880695989051,0.04866473087056943,0.287,4425.0,566400481.0,27878.0,27878.0,338078731.0,7130833.0,2869167.0,10000000.0,reads,24.0,10000000.0,MCF7,file
MCF7_r1e7_s81,0.27129017282148643,0.19693987845670105,0.22821198048314975,0.2505491079519793,0.1813348399178124,0.21013733071973625,0.054781536226108325,0.04469635651090206,0.04856399856387524,0.287,4453.0,566400481.0,27850.0,27850.0,337244984.0,7129552.0,2870448.0,10000000.0,reads,81.0,10000000.0,MCF7,file
MCF7_r1e7_s84,0.2715087863572528,0.19721051014811472,0.22847101310494544,0.2492450495320831,0.18070141611349624,0.20923749051064217,0.054324701705855835,0.04435923895277787,0.04813381225527817,0.287,4443.0,566400481.0,27860.0,27860.0,337725697.0,7128877.0,2871123.0,10000000.0,reads,84.0,10000000.0,MCF7,file
MCF7_r1e8,0.3851284985887237,0.39924687566011896,0.39206062514767265,0.3671285655497931,0.3800080271238107,0.3733862587650883,0.05783018245364902,0.05540681749974128,0.05646804779610564,0.288,13.333333333333334,476400481.0,32289.666666666668,32289.666666666668,474467005.0,71156964.66666667,28843035.333333332,100000000.0,reads,,100000000.0,MCF7,condition
MCF7_r1e8_s17,0.38510295541312967,0.3988686578995768,0.39186495115487363,0.3674335834595633,0.3800572138600435,0.37356319739744137,0.05796522834830692,0.055192925097121114,0.05641546069226896,0.288,14.0,476400481.0,32289.0,32289.0,474398028.0,71158257.0,28841743.0,100000000.0,reads,17.0,100000000.0,MCF7,file
MCF7_r1e8_s88,0.3854386268854433,0.4000623223313601,0.3926143497133852,0.36736348897434834,0.38057596626933526,0.3737848732488122,0.057518036753041006,0.055539312099492116,0.056380119436204364,0.288,13.0,476400481.0,32290.0,32290.0,474509066.0,71159609.0,28840391.0,100000000.0,reads,88.0,100000000.0,MCF7,file
MCF7_r1e8_s97,0.3848434063304985,0.39880964674942,0.39170207358806136,0.36658862421546784,0.37939090124205344,0.37281070564901125,0.058070820244275914,0.055547050063050836,0.05667070769796993,0.288,13.0,476400481.0,32290.0,32290.0,474493921.0,71153028.0,28846972.0,100000000.0,reads,97.0,100000000.0,MCF7,file
MCF7_r5e6,0.2575183686838494,0.14863673861546509,0.18848311773922583,0.23465580565858005,0.13483547299541232,0.17078499524566934,0.05374889643121204,0.038761357214027646,0.04411097944199594,0.286,7777.0,571400481.0,24526.0,24526.0,256645721.33333334,3571229.6666666665,1428770.3333333333,5000000.0,reads,,5000000.0,MCF7,condition
