,precision_micro,recall_micro,f1_micro,precision_mean,recall_mean,f1_mean,precision_sd,recall_sd,f1_sd,FRIP,N_cells_removed,N_reads_removed,Ncells,Ncells_with_edits,Nedits,Nnonpeakpairs,Npeakpairs,Nreadpairs,sampling_type,seed,value,cell_line,by
K562_r1e6,0.24264998992059245,0.05116579604131536,0.08451131958793985,0.21034594985798039,0.04416210328956085,0.07224494019482776,0.05954957564281546,0.021975814505165017,0.031438852282460523,0.301,32180.333333333332,735229316.0,15879.666666666666,15879.666666666666,69435332.33333333,699019.6666666666,300980.3333333333,1000000.0,reads,,1000000.0,K562,condition
K562_r1e6_s37,0.24128518598073037,0.05108297283092792,0.08431536902005181,0.20871961879345466,0.044039183261279424,0.07196271736514438,0.06008683184891609,0.02226274887373799,0.03183366025282353,0.301,32148.0,735229316.0,15912.0,15912.0,69690586.0,698889.0,301111.0,1000000.0,reads,37.0,1000000.0,K562,file
K562_r1e6_s63,0.2436099927168113,0.05135883712925256,0.08483286824259048,0.21145131534982162,0.04430872055852416,0.0725138540533757,0.05951270732897445,0.021997595368047355,0.03147998972219246,0.301,32266.0,735229316.0,15794.0,15794.0,68696934.0,698971.0,301029.0,1000000.0,reads,63.0,1000000.0,K562,file
K562_r1e6_s95,0.24306204932175737,0.051055578163765596,0.08438578512879416,0.21086691543066485,0.044138406048878975,0.0722582491659632,0.05908101458385114,0.021688654106887712,0.03103278322387396,0.301,32127.0,735229316.0,15933.0,15933.0,69918477.0,699199.0,300801.0,1000000.0,reads,95.0,1000000.0,K562,file
K562_r1e7,0.2521750045905028,0.17005376614350615,0.20312831446005894,0.22890140932610198,0.15297889304724258,0.1830022120175336,0.06071279502643572,0.04337554616645422,0.049491783180075466,0.304,10954.666666666666,726229316.0,37105.333333333336,37105.333333333336,360016941.3333333,6961565.333333333,3038434.6666666665,10000000.0,reads,,10000000.0,K562,condition
K562_r1e7_s12,0.25222765141965736,0.17006691558374407,0.2031547741959341,0.22899283863895223,0.15300190111496748,0.18304477796191676,0.06034411757202449,0.04319416253361711,0.04923801331508693,0.304,10990.0,726229316.0,37070.0,37070.0,359195702.0,6962503.0,3037497.0,10000000.0,reads,12.0,10000000.0,K562,file
K562_r1e7_s24,0.2522696343971408,0.16986816727348136,0.20302650122402313,0.22939708254035263,0.15321168509060787,0.1833342370254166,0.060562151055301855,0.0432009388193222,0.04932338545561615,0.304,10965.0,726229316.0,37095.0,37095.0,359879097.0,6959267.0,3040733.0,10000000.0,reads,24.0,10000000.0,K562,file
K562_r1e7_s6,0.2520281082839374,0.17022621557329298,0.20320356082736718,0.22831430679900108,0.15272309293615247,0.1826276210652675,0.06129535556921035,0.043779179296967896,0.04996709737049665,0.304,10909.0,726229316.0,37151.0,37151.0,360976025.0,6962926.0,3037074.0,10000000.0,reads,6.0,10000000.0,K562,file
K562_r1e8,0.32640977593439047,0.37206647060303377,0.3477459223682524,0.3078456918813135,0.3481475012503696,0.3265049234229127,0.0636333861803769,0.05950205492302974,0.06151865699676282,0.306,5.333333333333333,636229316.0,48054.666666666664,48054.666666666664,635660499.6666666,69425419.33333333,30574580.666666668,100000000.0,reads,,100000000.0,K562,condition
K562_r1e8_s19,0.32548640310083476,0.37119842491621685,0.346842748123453,0.3068535819959469,0.3470502951622596,0.32546987340217626,0.06334781160708615,0.05962754733501902,0.061429560967528336,0.306,4.0,636229316.0,48056.0,48056.0,635783798.0,69425898.0,30574102.0,100000000.0,reads,19.0,100000000.0,K562,file
